ORF	contig	bin
Ga0196617_1026831	Ga0196617_102683	Unbinned
Ga0196617_1026841	Ga0196617_102684	Unbinned
Ga0196617_1026842	Ga0196617_102684	Unbinned
Ga0196617_1026851	Ga0196617_102685	Unbinned
Ga0196617_1026861	Ga0196617_102686	Unbinned
Ga0196617_1026862	Ga0196617_102686	Unbinned
Ga0196617_1026871	Ga0196617_102687	Unbinned
Ga0196617_1026872	Ga0196617_102687	Unbinned
Ga0196617_1026881	Ga0196617_102688	Unbinned
Ga0196617_1026891	Ga0196617_102689	Unbinned
Ga0196617_1026892	Ga0196617_102689	Unbinned
Ga0196617_1026901	Ga0196617_102690	Unbinned
Ga0196617_1026911	Ga0196617_102691	Unbinned
Ga0196617_1026912	Ga0196617_102691	Unbinned
Ga0196617_1026931	Ga0196617_102693	Unbinned
Ga0196617_1026932	Ga0196617_102693	Unbinned
Ga0196617_1026941	Ga0196617_102694	Unbinned
Ga0196617_1026942	Ga0196617_102694	Unbinned
Ga0196617_1026951	Ga0196617_102695	Unbinned
Ga0196617_1026952	Ga0196617_102695	Unbinned
Ga0196617_1026961	Ga0196617_102696	Unbinned
Ga0196617_1026962	Ga0196617_102696	Unbinned
Ga0196617_1026971	Ga0196617_102697	Unbinned
Ga0196617_1026981	Ga0196617_102698	Unbinned
Ga0196617_1026982	Ga0196617_102698	Unbinned
Ga0196617_1026991	Ga0196617_102699	Unbinned
Ga0196617_1026992	Ga0196617_102699	Unbinned
Ga0196617_1027001	Ga0196617_102700	Unbinned
Ga0196617_1027002	Ga0196617_102700	Unbinned
Ga0196617_1027011	Ga0196617_102701	Unbinned
Ga0196617_1027012	Ga0196617_102701	Unbinned
Ga0196617_1027021	Ga0196617_102702	Unbinned
Ga0196617_1027022	Ga0196617_102702	Unbinned
Ga0196617_1027031	Ga0196617_102703	Unbinned
Ga0196617_1027041	Ga0196617_102704	Unbinned
Ga0196617_1027051	Ga0196617_102705	Unbinned
Ga0196617_1027061	Ga0196617_102706	Unbinned
Ga0196617_1027062	Ga0196617_102706	Unbinned
Ga0196617_1027071	Ga0196617_102707	Unbinned
Ga0196617_1027081	Ga0196617_102708	Unbinned
Ga0196617_1027091	Ga0196617_102709	Unbinned
Ga0196617_1027101	Ga0196617_102710	Unbinned
Ga0196617_1027111	Ga0196617_102711	Unbinned
Ga0196617_1027121	Ga0196617_102712	Unbinned
Ga0196617_1027131	Ga0196617_102713	Unbinned
Ga0196617_1027132	Ga0196617_102713	Unbinned
Ga0196617_1027141	Ga0196617_102714	Unbinned
Ga0196617_1027142	Ga0196617_102714	Unbinned
Ga0196617_1027151	Ga0196617_102715	Unbinned
Ga0196617_1027161	Ga0196617_102716	Unbinned
Ga0196617_1027162	Ga0196617_102716	Unbinned
Ga0196617_1027171	Ga0196617_102717	Unbinned
Ga0196617_1027181	Ga0196617_102718	Unbinned
Ga0196617_1027182	Ga0196617_102718	Unbinned
Ga0196617_1027183	Ga0196617_102718	Unbinned
Ga0196617_1027191	Ga0196617_102719	Unbinned
Ga0196617_1027192	Ga0196617_102719	Unbinned
Ga0196617_1027201	Ga0196617_102720	Unbinned
Ga0196617_1027211	Ga0196617_102721	Unbinned
Ga0196617_1027221	Ga0196617_102722	Unbinned
Ga0196617_1027222	Ga0196617_102722	Unbinned
Ga0196617_1027231	Ga0196617_102723	Unbinned
Ga0196617_1027232	Ga0196617_102723	Unbinned
Ga0196617_1027241	Ga0196617_102724	Unbinned
Ga0196617_1027242	Ga0196617_102724	Unbinned
Ga0196617_1027251	Ga0196617_102725	Unbinned
Ga0196617_1027261	Ga0196617_102726	Unbinned
Ga0196617_1027271	Ga0196617_102727	Unbinned
Ga0196617_1027281	Ga0196617_102728	Unbinned
Ga0196617_1027291	Ga0196617_102729	Unbinned
Ga0196617_1027292	Ga0196617_102729	Unbinned
Ga0196617_1027301	Ga0196617_102730	Unbinned
Ga0196617_1027311	Ga0196617_102731	Unbinned
Ga0196617_1027321	Ga0196617_102732	Unbinned
Ga0196617_1027322	Ga0196617_102732	Unbinned
Ga0196617_1027331	Ga0196617_102733	Unbinned
Ga0196617_1027341	Ga0196617_102734	Unbinned
Ga0196617_1027351	Ga0196617_102735	Unbinned
Ga0196617_1027352	Ga0196617_102735	Unbinned
Ga0196617_1027361	Ga0196617_102736	Unbinned
Ga0196617_1027362	Ga0196617_102736	Unbinned
Ga0196617_1027371	Ga0196617_102737	Unbinned
Ga0196617_1027372	Ga0196617_102737	Unbinned
Ga0196617_1027381	Ga0196617_102738	Unbinned
Ga0196617_1027391	Ga0196617_102739	Unbinned
Ga0196617_1027392	Ga0196617_102739	Unbinned
Ga0196617_1027401	Ga0196617_102740	Unbinned
Ga0196617_1027411	Ga0196617_102741	Unbinned
Ga0196617_1027421	Ga0196617_102742	Unbinned
Ga0196617_1027431	Ga0196617_102743	Unbinned
Ga0196617_1027432	Ga0196617_102743	Unbinned
Ga0196617_1027441	Ga0196617_102744	Unbinned
Ga0196617_1027442	Ga0196617_102744	Unbinned
Ga0196617_1027451	Ga0196617_102745	Unbinned
Ga0196617_1027452	Ga0196617_102745	Unbinned
Ga0196617_1027461	Ga0196617_102746	Unbinned
Ga0196617_1027471	Ga0196617_102747	Unbinned
Ga0196617_1027481	Ga0196617_102748	Unbinned
Ga0196617_1027491	Ga0196617_102749	Unbinned
Ga0196617_1027501	Ga0196617_102750	Unbinned
Ga0196617_1027511	Ga0196617_102751	Unbinned
Ga0196617_1027521	Ga0196617_102752	Unbinned
Ga0196617_1027531	Ga0196617_102753	Unbinned
Ga0196617_1027541	Ga0196617_102754	Unbinned
Ga0196617_1027551	Ga0196617_102755	Unbinned
Ga0196617_1027561	Ga0196617_102756	Unbinned
Ga0196617_1027571	Ga0196617_102757	Unbinned
Ga0196617_1027581	Ga0196617_102758	Unbinned
Ga0196617_1027582	Ga0196617_102758	Unbinned
Ga0196617_1027591	Ga0196617_102759	Unbinned
Ga0196617_1027601	Ga0196617_102760	Unbinned
Ga0196617_1027602	Ga0196617_102760	Unbinned
Ga0196617_1027611	Ga0196617_102761	Unbinned
Ga0196617_1027612	Ga0196617_102761	Unbinned
Ga0196617_1027621	Ga0196617_102762	Unbinned
Ga0196617_1027631	Ga0196617_102763	Unbinned
Ga0196617_1027632	Ga0196617_102763	Unbinned
Ga0196617_1027641	Ga0196617_102764	Unbinned
Ga0196617_1027651	Ga0196617_102765	Unbinned
Ga0196617_1027661	Ga0196617_102766	Unbinned
Ga0196617_1027671	Ga0196617_102767	Unbinned
Ga0196617_1027672	Ga0196617_102767	Unbinned
Ga0196617_1027673	Ga0196617_102767	Unbinned
Ga0196617_1027681	Ga0196617_102768	Unbinned
Ga0196617_1027691	Ga0196617_102769	Unbinned
Ga0196617_1027701	Ga0196617_102770	Unbinned
Ga0196617_1027711	Ga0196617_102771	Unbinned
Ga0196617_1027712	Ga0196617_102771	Unbinned
Ga0196617_1027721	Ga0196617_102772	Unbinned
Ga0196617_1027722	Ga0196617_102772	Unbinned
Ga0196617_1027731	Ga0196617_102773	Unbinned
Ga0196617_1027741	Ga0196617_102774	Unbinned
Ga0196617_1027751	Ga0196617_102775	Unbinned
Ga0196617_1027752	Ga0196617_102775	Unbinned
Ga0196617_1027761	Ga0196617_102776	Unbinned
Ga0196617_1027771	Ga0196617_102777	Unbinned
Ga0196617_1027772	Ga0196617_102777	Unbinned
Ga0196617_1027781	Ga0196617_102778	Unbinned
Ga0196617_1027791	Ga0196617_102779	Unbinned
Ga0196617_1027801	Ga0196617_102780	Unbinned
Ga0196617_1027811	Ga0196617_102781	Unbinned
Ga0196617_1027812	Ga0196617_102781	Unbinned
Ga0196617_1027821	Ga0196617_102782	Unbinned
Ga0196617_1027831	Ga0196617_102783	Unbinned
Ga0196617_1027832	Ga0196617_102783	Unbinned
Ga0196617_1027841	Ga0196617_102784	Unbinned
Ga0196617_1027851	Ga0196617_102785	Unbinned
Ga0196617_1027852	Ga0196617_102785	Unbinned
Ga0196617_1027861	Ga0196617_102786	Unbinned
Ga0196617_1027871	Ga0196617_102787	Unbinned
Ga0196617_1027872	Ga0196617_102787	Unbinned
Ga0196617_1027881	Ga0196617_102788	Unbinned
Ga0196617_1027891	Ga0196617_102789	Unbinned
Ga0196617_1027892	Ga0196617_102789	Unbinned
Ga0196617_1027901	Ga0196617_102790	Unbinned
Ga0196617_1027911	Ga0196617_102791	Unbinned
Ga0196617_1027921	Ga0196617_102792	Unbinned
Ga0196617_1027931	Ga0196617_102793	Unbinned
Ga0196617_1027941	Ga0196617_102794	Unbinned
Ga0196617_1027951	Ga0196617_102795	Unbinned
Ga0196617_1027961	Ga0196617_102796	Unbinned
Ga0196617_1027971	Ga0196617_102797	Unbinned
Ga0196617_1027972	Ga0196617_102797	Unbinned
Ga0196617_1027981	Ga0196617_102798	Unbinned
Ga0196617_1027991	Ga0196617_102799	Unbinned
Ga0196617_1028001	Ga0196617_102800	Unbinned
Ga0196617_1028002	Ga0196617_102800	Unbinned
Ga0196617_1028021	Ga0196617_102802	Unbinned
Ga0196617_1028031	Ga0196617_102803	Unbinned
Ga0196617_1028041	Ga0196617_102804	Unbinned
Ga0196617_1028051	Ga0196617_102805	Unbinned
Ga0196617_1028052	Ga0196617_102805	Unbinned
Ga0196617_1028061	Ga0196617_102806	Unbinned
Ga0196617_1028062	Ga0196617_102806	Unbinned
Ga0196617_1028071	Ga0196617_102807	Unbinned
Ga0196617_1028081	Ga0196617_102808	Unbinned
Ga0196617_1028091	Ga0196617_102809	Unbinned
Ga0196617_1028101	Ga0196617_102810	Unbinned
Ga0196617_1028102	Ga0196617_102810	Unbinned
Ga0196617_1028111	Ga0196617_102811	Unbinned
Ga0196617_1028112	Ga0196617_102811	Unbinned
Ga0196617_1028121	Ga0196617_102812	Unbinned
Ga0196617_1028131	Ga0196617_102813	Unbinned
Ga0196617_1028141	Ga0196617_102814	Unbinned
Ga0196617_1028151	Ga0196617_102815	Unbinned
Ga0196617_1028152	Ga0196617_102815	Unbinned
Ga0196617_1028161	Ga0196617_102816	Unbinned
Ga0196617_1028162	Ga0196617_102816	Unbinned
Ga0196617_1028171	Ga0196617_102817	Unbinned
Ga0196617_1028181	Ga0196617_102818	Unbinned
Ga0196617_1028182	Ga0196617_102818	Unbinned
Ga0196617_1028191	Ga0196617_102819	Unbinned
Ga0196617_1028201	Ga0196617_102820	Unbinned
Ga0196617_1028211	Ga0196617_102821	Unbinned
Ga0196617_1028212	Ga0196617_102821	Unbinned
Ga0196617_1028221	Ga0196617_102822	Unbinned
Ga0196617_1028231	Ga0196617_102823	Unbinned
Ga0196617_1028241	Ga0196617_102824	Unbinned
Ga0196617_1028242	Ga0196617_102824	Unbinned
Ga0196617_1028251	Ga0196617_102825	Unbinned
Ga0196617_1028261	Ga0196617_102826	Unbinned
Ga0196617_1028271	Ga0196617_102827	Unbinned
Ga0196617_1028281	Ga0196617_102828	Unbinned
Ga0196617_1028282	Ga0196617_102828	Unbinned
Ga0196617_1028291	Ga0196617_102829	Unbinned
Ga0196617_1028301	Ga0196617_102830	Unbinned
Ga0196617_1028311	Ga0196617_102831	Unbinned
Ga0196617_1028321	Ga0196617_102832	Unbinned
Ga0196617_1028322	Ga0196617_102832	Unbinned
Ga0196617_1028331	Ga0196617_102833	Unbinned
Ga0196617_1028341	Ga0196617_102834	Unbinned
Ga0196617_1028371	Ga0196617_102837	Unbinned
Ga0196617_1028381	Ga0196617_102838	Unbinned
Ga0196617_1028391	Ga0196617_102839	Unbinned
Ga0196617_1028392	Ga0196617_102839	Unbinned
Ga0196617_1028401	Ga0196617_102840	Unbinned
Ga0196617_1028402	Ga0196617_102840	Unbinned
Ga0196617_1028411	Ga0196617_102841	Unbinned
Ga0196617_1028412	Ga0196617_102841	Unbinned
Ga0196617_1028421	Ga0196617_102842	Unbinned
Ga0196617_1028431	Ga0196617_102843	Unbinned
Ga0196617_1028441	Ga0196617_102844	Unbinned
Ga0196617_1028442	Ga0196617_102844	Unbinned
Ga0196617_1028451	Ga0196617_102845	Unbinned
Ga0196617_1028452	Ga0196617_102845	Unbinned
Ga0196617_1028471	Ga0196617_102847	Unbinned
Ga0196617_1028481	Ga0196617_102848	Unbinned
Ga0196617_1028491	Ga0196617_102849	Unbinned
Ga0196617_1028492	Ga0196617_102849	Unbinned
Ga0196617_1028501	Ga0196617_102850	Unbinned
Ga0196617_1028521	Ga0196617_102852	Unbinned
Ga0196617_1028531	Ga0196617_102853	Unbinned
Ga0196617_1028532	Ga0196617_102853	Unbinned
Ga0196617_1028541	Ga0196617_102854	Unbinned
Ga0196617_1028551	Ga0196617_102855	Unbinned
Ga0196617_1028561	Ga0196617_102856	Unbinned
Ga0196617_1028571	Ga0196617_102857	Unbinned
Ga0196617_1028581	Ga0196617_102858	Unbinned
Ga0196617_1028582	Ga0196617_102858	Unbinned
Ga0196617_1028591	Ga0196617_102859	Unbinned
Ga0196617_1028592	Ga0196617_102859	Unbinned
Ga0196617_1028601	Ga0196617_102860	Unbinned
Ga0196617_1028611	Ga0196617_102861	Unbinned
Ga0196617_1028621	Ga0196617_102862	Unbinned
Ga0196617_1028631	Ga0196617_102863	Unbinned
Ga0196617_1028632	Ga0196617_102863	Unbinned
Ga0196617_1028641	Ga0196617_102864	Unbinned
Ga0196617_1028651	Ga0196617_102865	Unbinned
Ga0196617_1028661	Ga0196617_102866	Unbinned
Ga0196617_1028671	Ga0196617_102867	Unbinned
Ga0196617_1028672	Ga0196617_102867	Unbinned
Ga0196617_1028681	Ga0196617_102868	Unbinned
Ga0196617_1028691	Ga0196617_102869	Unbinned
Ga0196617_1028701	Ga0196617_102870	Unbinned
Ga0196617_1028702	Ga0196617_102870	Unbinned
Ga0196617_1028711	Ga0196617_102871	Unbinned
Ga0196617_1028721	Ga0196617_102872	Unbinned
Ga0196617_1028722	Ga0196617_102872	Unbinned
Ga0196617_1028731	Ga0196617_102873	Unbinned
Ga0196617_1028741	Ga0196617_102874	Unbinned
Ga0196617_1028751	Ga0196617_102875	Unbinned
Ga0196617_1028761	Ga0196617_102876	Unbinned
Ga0196617_1028762	Ga0196617_102876	Unbinned
Ga0196617_1028771	Ga0196617_102877	Unbinned
Ga0196617_1028781	Ga0196617_102878	Unbinned
Ga0196617_1028782	Ga0196617_102878	Unbinned
Ga0196617_1028791	Ga0196617_102879	Unbinned
Ga0196617_1028792	Ga0196617_102879	Unbinned
Ga0196617_1028801	Ga0196617_102880	Unbinned
Ga0196617_1028811	Ga0196617_102881	Unbinned
Ga0196617_1028812	Ga0196617_102881	Unbinned
Ga0196617_1028821	Ga0196617_102882	Unbinned
Ga0196617_1028831	Ga0196617_102883	Unbinned
Ga0196617_1028841	Ga0196617_102884	Unbinned
Ga0196617_1028851	Ga0196617_102885	Unbinned
Ga0196617_1028861	Ga0196617_102886	Unbinned
Ga0196617_1028871	Ga0196617_102887	Unbinned
Ga0196617_1028881	Ga0196617_102888	Unbinned
Ga0196617_1028882	Ga0196617_102888	Unbinned
Ga0196617_1028891	Ga0196617_102889	Unbinned
Ga0196617_1028901	Ga0196617_102890	Unbinned
Ga0196617_1028911	Ga0196617_102891	Unbinned
Ga0196617_1028921	Ga0196617_102892	Unbinned
Ga0196617_1028922	Ga0196617_102892	Unbinned
Ga0196617_1028931	Ga0196617_102893	Unbinned
Ga0196617_1028941	Ga0196617_102894	Unbinned
Ga0196617_1028951	Ga0196617_102895	Unbinned
Ga0196617_1028952	Ga0196617_102895	Unbinned
Ga0196617_1028961	Ga0196617_102896	Unbinned
Ga0196617_1028971	Ga0196617_102897	Unbinned
Ga0196617_1028981	Ga0196617_102898	Unbinned
Ga0196617_1028991	Ga0196617_102899	Unbinned
Ga0196617_1028992	Ga0196617_102899	Unbinned
Ga0196617_1029001	Ga0196617_102900	Unbinned
Ga0196617_1029011	Ga0196617_102901	Unbinned
Ga0196617_1029021	Ga0196617_102902	Unbinned
Ga0196617_1029031	Ga0196617_102903	Unbinned
Ga0196617_1029041	Ga0196617_102904	Unbinned
Ga0196617_1029051	Ga0196617_102905	Unbinned
Ga0196617_1029061	Ga0196617_102906	Unbinned
Ga0196617_1029071	Ga0196617_102907	Unbinned
Ga0196617_1029072	Ga0196617_102907	Unbinned
Ga0196617_1029081	Ga0196617_102908	Unbinned
Ga0196617_1029091	Ga0196617_102909	Unbinned
Ga0196617_1029101	Ga0196617_102910	Unbinned
Ga0196617_1029111	Ga0196617_102911	Unbinned
Ga0196617_1029112	Ga0196617_102911	Unbinned
Ga0196617_1029121	Ga0196617_102912	Unbinned
Ga0196617_1029122	Ga0196617_102912	Unbinned
Ga0196617_1029131	Ga0196617_102913	Unbinned
Ga0196617_1029141	Ga0196617_102914	Unbinned
Ga0196617_1029151	Ga0196617_102915	Unbinned
Ga0196617_1029152	Ga0196617_102915	Unbinned
Ga0196617_1029161	Ga0196617_102916	Unbinned
Ga0196617_1029162	Ga0196617_102916	Unbinned
Ga0196617_1029171	Ga0196617_102917	Unbinned
Ga0196617_1029172	Ga0196617_102917	Unbinned
Ga0196617_1029181	Ga0196617_102918	Unbinned
Ga0196617_1029191	Ga0196617_102919	Unbinned
Ga0196617_1029201	Ga0196617_102920	Unbinned
Ga0196617_1029202	Ga0196617_102920	Unbinned
Ga0196617_1029211	Ga0196617_102921	Unbinned
Ga0196617_1029221	Ga0196617_102922	Unbinned
Ga0196617_1029222	Ga0196617_102922	Unbinned
Ga0196617_1029231	Ga0196617_102923	Unbinned
Ga0196617_1029232	Ga0196617_102923	Unbinned
Ga0196617_1029241	Ga0196617_102924	Unbinned
Ga0196617_1029251	Ga0196617_102925	Unbinned
Ga0196617_1029252	Ga0196617_102925	Unbinned
Ga0196617_1029271	Ga0196617_102927	Unbinned
Ga0196617_1029281	Ga0196617_102928	Unbinned
Ga0196617_1029291	Ga0196617_102929	Unbinned
Ga0196617_1029292	Ga0196617_102929	Unbinned
Ga0196617_1029293	Ga0196617_102929	Unbinned
Ga0196617_1029301	Ga0196617_102930	Unbinned
Ga0196617_1029302	Ga0196617_102930	Unbinned
Ga0196617_1029311	Ga0196617_102931	Unbinned
Ga0196617_1029321	Ga0196617_102932	Unbinned
Ga0196617_1029331	Ga0196617_102933	Unbinned
Ga0196617_1029341	Ga0196617_102934	Unbinned
Ga0196617_1029351	Ga0196617_102935	Unbinned
Ga0196617_1029352	Ga0196617_102935	Unbinned
Ga0196617_1029361	Ga0196617_102936	Unbinned
Ga0196617_1029362	Ga0196617_102936	Unbinned
Ga0196617_1029363	Ga0196617_102936	Unbinned
Ga0196617_1029371	Ga0196617_102937	Unbinned
Ga0196617_1029381	Ga0196617_102938	Unbinned
Ga0196617_1029391	Ga0196617_102939	Unbinned
Ga0196617_1029401	Ga0196617_102940	Unbinned
Ga0196617_1029402	Ga0196617_102940	Unbinned
Ga0196617_1029411	Ga0196617_102941	Unbinned
Ga0196617_1029421	Ga0196617_102942	Unbinned
Ga0196617_1029431	Ga0196617_102943	Unbinned
Ga0196617_1029432	Ga0196617_102943	Unbinned
Ga0196617_1029441	Ga0196617_102944	Unbinned
Ga0196617_1029442	Ga0196617_102944	Unbinned
Ga0196617_1029451	Ga0196617_102945	Unbinned
Ga0196617_1029461	Ga0196617_102946	Unbinned
Ga0196617_1029462	Ga0196617_102946	Unbinned
Ga0196617_1029471	Ga0196617_102947	Unbinned
Ga0196617_1029481	Ga0196617_102948	Unbinned
Ga0196617_1029482	Ga0196617_102948	Unbinned
Ga0196617_1029491	Ga0196617_102949	Unbinned
Ga0196617_1029501	Ga0196617_102950	Unbinned
Ga0196617_1029511	Ga0196617_102951	Unbinned
Ga0196617_1029521	Ga0196617_102952	Unbinned
Ga0196617_1029522	Ga0196617_102952	Unbinned
Ga0196617_1029531	Ga0196617_102953	Unbinned
Ga0196617_1029532	Ga0196617_102953	Unbinned
Ga0196617_1029541	Ga0196617_102954	Unbinned
Ga0196617_1029561	Ga0196617_102956	Unbinned
Ga0196617_1029562	Ga0196617_102956	Unbinned
Ga0196617_1029563	Ga0196617_102956	Unbinned
Ga0196617_1029571	Ga0196617_102957	Unbinned
Ga0196617_1029572	Ga0196617_102957	Unbinned
Ga0196617_1029581	Ga0196617_102958	Unbinned
Ga0196617_1029591	Ga0196617_102959	Unbinned
Ga0196617_1029592	Ga0196617_102959	Unbinned
Ga0196617_1029601	Ga0196617_102960	Unbinned
Ga0196617_1029611	Ga0196617_102961	Unbinned
Ga0196617_1029621	Ga0196617_102962	Unbinned
Ga0196617_1029622	Ga0196617_102962	Unbinned
Ga0196617_1029631	Ga0196617_102963	Unbinned
Ga0196617_1029641	Ga0196617_102964	Unbinned
Ga0196617_1029642	Ga0196617_102964	Unbinned
Ga0196617_1029643	Ga0196617_102964	Unbinned
Ga0196617_1029651	Ga0196617_102965	Unbinned
Ga0196617_1029661	Ga0196617_102966	Unbinned
Ga0196617_1029671	Ga0196617_102967	Unbinned
Ga0196617_1029672	Ga0196617_102967	Unbinned
Ga0196617_1029681	Ga0196617_102968	Unbinned
Ga0196617_1029682	Ga0196617_102968	Unbinned
Ga0196617_1029691	Ga0196617_102969	Unbinned
Ga0196617_1029701	Ga0196617_102970	Unbinned
Ga0196617_1029702	Ga0196617_102970	Unbinned
Ga0196617_1029711	Ga0196617_102971	Unbinned
Ga0196617_1029721	Ga0196617_102972	Unbinned
Ga0196617_1029722	Ga0196617_102972	Unbinned
Ga0196617_1029723	Ga0196617_102972	Unbinned
Ga0196617_1029731	Ga0196617_102973	Unbinned
Ga0196617_1029741	Ga0196617_102974	Unbinned
Ga0196617_1029751	Ga0196617_102975	Unbinned
Ga0196617_1029761	Ga0196617_102976	Unbinned
Ga0196617_1029762	Ga0196617_102976	Unbinned
Ga0196617_1029771	Ga0196617_102977	Unbinned
Ga0196617_1029781	Ga0196617_102978	Unbinned
Ga0196617_1029791	Ga0196617_102979	Unbinned
Ga0196617_1029792	Ga0196617_102979	Unbinned
Ga0196617_1029801	Ga0196617_102980	Unbinned
Ga0196617_1029811	Ga0196617_102981	Unbinned
Ga0196617_1029821	Ga0196617_102982	Unbinned
Ga0196617_1029822	Ga0196617_102982	Unbinned
Ga0196617_1029823	Ga0196617_102982	Unbinned
Ga0196617_1029831	Ga0196617_102983	Unbinned
Ga0196617_1029841	Ga0196617_102984	Unbinned
Ga0196617_1029851	Ga0196617_102985	Unbinned
Ga0196617_1029861	Ga0196617_102986	Unbinned
Ga0196617_1029871	Ga0196617_102987	Unbinned
Ga0196617_1029881	Ga0196617_102988	Unbinned
Ga0196617_1029891	Ga0196617_102989	Unbinned
Ga0196617_1029901	Ga0196617_102990	Unbinned
Ga0196617_1029902	Ga0196617_102990	Unbinned
Ga0196617_1029911	Ga0196617_102991	Unbinned
Ga0196617_1029921	Ga0196617_102992	Unbinned
Ga0196617_1029922	Ga0196617_102992	Unbinned
Ga0196617_1029931	Ga0196617_102993	Unbinned
Ga0196617_1029941	Ga0196617_102994	Unbinned
Ga0196617_1029951	Ga0196617_102995	Unbinned
Ga0196617_1029961	Ga0196617_102996	Unbinned
Ga0196617_1029971	Ga0196617_102997	Unbinned
Ga0196617_1029972	Ga0196617_102997	Unbinned
Ga0196617_1029981	Ga0196617_102998	Unbinned
Ga0196617_1029991	Ga0196617_102999	Unbinned
Ga0196617_1030001	Ga0196617_103000	Unbinned
Ga0196617_1030011	Ga0196617_103001	Unbinned
Ga0196617_1030021	Ga0196617_103002	Unbinned
Ga0196617_1030031	Ga0196617_103003	Unbinned
Ga0196617_1030032	Ga0196617_103003	Unbinned
Ga0196617_1030041	Ga0196617_103004	Unbinned
Ga0196617_1030051	Ga0196617_103005	Unbinned
Ga0196617_1030061	Ga0196617_103006	Unbinned
Ga0196617_1030071	Ga0196617_103007	Unbinned
Ga0196617_1030072	Ga0196617_103007	Unbinned
Ga0196617_1030081	Ga0196617_103008	Unbinned
Ga0196617_1030091	Ga0196617_103009	Unbinned
Ga0196617_1030101	Ga0196617_103010	Unbinned
Ga0196617_1030102	Ga0196617_103010	Unbinned
Ga0196617_1030111	Ga0196617_103011	Unbinned
Ga0196617_1030121	Ga0196617_103012	Unbinned
Ga0196617_1030122	Ga0196617_103012	Unbinned
Ga0196617_1030131	Ga0196617_103013	Unbinned
Ga0196617_1030141	Ga0196617_103014	Unbinned
Ga0196617_1030142	Ga0196617_103014	Unbinned
Ga0196617_1030151	Ga0196617_103015	Unbinned
Ga0196617_1030161	Ga0196617_103016	Unbinned
Ga0196617_1030162	Ga0196617_103016	Unbinned
Ga0196617_1030171	Ga0196617_103017	Unbinned
Ga0196617_1030172	Ga0196617_103017	Unbinned
Ga0196617_1030181	Ga0196617_103018	Unbinned
Ga0196617_1030191	Ga0196617_103019	Unbinned
Ga0196617_1030201	Ga0196617_103020	Unbinned
Ga0196617_1030211	Ga0196617_103021	Unbinned
Ga0196617_1030212	Ga0196617_103021	Unbinned
Ga0196617_1030221	Ga0196617_103022	Unbinned
Ga0196617_1030231	Ga0196617_103023	Unbinned
Ga0196617_1030232	Ga0196617_103023	Unbinned
Ga0196617_1030241	Ga0196617_103024	Unbinned
Ga0196617_1030251	Ga0196617_103025	Unbinned
Ga0196617_1030252	Ga0196617_103025	Unbinned
Ga0196617_1030261	Ga0196617_103026	Unbinned
Ga0196617_1030262	Ga0196617_103026	Unbinned
Ga0196617_1030263	Ga0196617_103026	Unbinned
Ga0196617_1030271	Ga0196617_103027	Unbinned
Ga0196617_1030281	Ga0196617_103028	Unbinned
Ga0196617_1030291	Ga0196617_103029	Unbinned
Ga0196617_1030301	Ga0196617_103030	Unbinned
Ga0196617_1030311	Ga0196617_103031	Unbinned
Ga0196617_1030321	Ga0196617_103032	Unbinned
Ga0196617_1030322	Ga0196617_103032	Unbinned
Ga0196617_1030331	Ga0196617_103033	Unbinned
Ga0196617_1030332	Ga0196617_103033	Unbinned
Ga0196617_1030341	Ga0196617_103034	Unbinned
Ga0196617_1030351	Ga0196617_103035	Unbinned
Ga0196617_1030361	Ga0196617_103036	Unbinned
Ga0196617_1030362	Ga0196617_103036	Unbinned
Ga0196617_1030371	Ga0196617_103037	Unbinned
Ga0196617_1030381	Ga0196617_103038	Unbinned
Ga0196617_1030391	Ga0196617_103039	Unbinned
Ga0196617_1030401	Ga0196617_103040	Unbinned
Ga0196617_1030411	Ga0196617_103041	Unbinned
Ga0196617_1030421	Ga0196617_103042	Unbinned
Ga0196617_1030422	Ga0196617_103042	Unbinned
Ga0196617_1030431	Ga0196617_103043	Unbinned
Ga0196617_1030441	Ga0196617_103044	Unbinned
Ga0196617_1030451	Ga0196617_103045	Unbinned
Ga0196617_1030452	Ga0196617_103045	Unbinned
Ga0196617_1030461	Ga0196617_103046	Unbinned
Ga0196617_1030471	Ga0196617_103047	Unbinned
Ga0196617_1030481	Ga0196617_103048	Unbinned
Ga0196617_1030491	Ga0196617_103049	Unbinned
Ga0196617_1030501	Ga0196617_103050	Unbinned
Ga0196617_1030511	Ga0196617_103051	Unbinned
Ga0196617_1030512	Ga0196617_103051	Unbinned
Ga0196617_1030521	Ga0196617_103052	Unbinned
Ga0196617_1030531	Ga0196617_103053	Unbinned
